iter	RMSE
5709	0.04607435138
5710	0.04606874035
5711	0.04605654596
5712	0.04605614593
5713	0.04605184796
5714	0.0460471873
5715	0.04603742337
5716	0.04602966904
5717	0.04602360735
5718	0.04601753199
5719	0.04601716016
5720	0.0460121873
5721	0.0460038499
5722	0.04599259049
5723	0.04598770464
5724	0.04597667305
5725	0.0459683413
5726	0.0459648581
5727	0.0459589027
5728	0.04595856054
5729	0.04594815275
5730	0.04594287333
5731	0.0459373793
5732	0.04593241589
5733	0.04593121463
5734	0.04592438162
5735	0.04591383837
5736	0.04591147761
5737	0.04590441219
5738	0.04589928366
5739	0.04589446958
5740	0.04588571218
5741	0.04588133522
5742	0.0458715371
5743	0.04586732649
5744	0.04586368167
5745	0.04585969904
5746	0.04585329151
5747	0.04584528142
5748	0.0458354227
5749	0.04582429318
5750	0.04581366447
5751	0.04580738606
5752	0.04580284937
5753	0.04579085937
5754	0.04578438156
5755	0.0457766863
5756	0.04577332543
5757	0.04576780242
5758	0.04576098039
5759	0.04574941222
5760	0.04574603382
5761	0.04574411133
5762	0.04573607668
5763	0.04573255968
5764	0.04572569708
5765	0.04571752916
5766	0.04571232418
5767	0.04570458056
5768	0.04570210644
5769	0.04569949956
5770	0.04569310344
5771	0.04568441524
5772	0.04568106753
5773	0.04567146571
5774	0.04566625543
5775	0.04565708625
5776	0.04565569976
5777	0.04565073148
5778	0.04564772967
5779	0.04564173924
5780	0.0456386497
5781	0.04563434927
5782	0.04562801146
5783	0.04562691273
5784	0.04561804175
5785	0.04561021357
5786	0.04560477358
5787	0.04559888741
5788	0.04559312307
5789	0.04558286796
5790	0.04557352837
5791	0.04557310747
5792	0.04556865603
5793	0.0455606388
5794	0.04555796156
5795	0.045549936
5796	0.0455440383
5797	0.04553936135
5798	0.04553794417
5799	0.04553375038
5800	0.04552793903
5801	0.04552261722
5802	0.04551933555
5803	0.04551897861
5804	0.04551410889
5805	0.04550941577
5806	0.04550006746
5807	0.04549203312
5808	0.0454898471
5809	0.04548798673
5810	0.04548444515
5811	0.04547650967
5812	0.04546810015
5813	0.04546126283
5814	0.04545587824
5815	0.04544729087
5816	0.04543972304
5817	0.04543588482
5818	0.04543170683
5819	0.04542687986
5820	0.04542250072
5821	0.04541954797
5822	0.04541491287
5823	0.04541452136
5824	0.04541266647
5825	0.04540349641
5826	0.04539498118
5827	0.04538914955
5828	0.04538499271
5829	0.04537752266
5830	0.04537521527
5831	0.04537073656
5832	0.04536438645
5833	0.04535798789
5834	0.04535051749
5835	0.04534783322
5836	0.04533587337
5837	0.04532777262
5838	0.04532563715
5839	0.045318742
5840	0.04531143758
5841	0.04530537981
5842	0.04529949572
5843	0.04529607877
5844	0.0452924688
5845	0.04528587715
5846	0.04528090018
5847	0.04527349536
5848	0.04526682359
5849	0.04525953132
5850	0.04525576502
5851	0.04525453374
5852	0.04525078135
5853	0.04524111298
5854	0.04522997109
5855	0.04522107867
5856	0.04521459702
5857	0.04521244776
5858	0.04521208918
5859	0.04520514183
5860	0.04520186641
5861	0.04519486323
5862	0.04519237449
5863	0.04518867712
5864	0.04518547015
5865	0.0451852135
5866	0.04518157127
5867	0.04517178809
5868	0.04516446972
5869	0.04515903946
5870	0.04514864129
5871	0.04514292957
5872	0.04513953056
5873	0.04513543589
5874	0.04513319597
5875	0.04512498128
5876	0.04511670854
5877	0.04510583774
5878	0.04509973861
5879	0.04509749458
5880	0.04509703325
5881	0.04508685636
5882	0.0450787876
5883	0.04507485205
5884	0.04506944633
5885	0.04506185235
5886	0.04505861355
5887	0.04505832803
5888	0.04505084995
5889	0.04504548884
5890	0.04503858638
5891	0.04503158297
5892	0.04502917336
5893	0.04502177665
5894	0.04501760283
5895	0.04501228059
5896	0.04500602052
5897	0.04500390624
5898	0.04500288156
5899	0.04500021923
5900	0.04499438106
5901	0.04498698277
5902	0.04497798829
5903	0.04497533596
5904	0.04496824552
5905	0.04495969189
5906	0.04495500226
5907	0.04495037285
5908	0.04494759666
5909	0.0449384364
5910	0.04493550687
5911	0.04492699769
5912	0.044920235
5913	0.04491243164
5914	0.04490555404
5915	0.04489982754
5916	0.04489514638
5917	0.04488644116
5918	0.04487757959
5919	0.04487034835
5920	0.0448700435
5921	0.04486758249
5922	0.04486256606
5923	0.04486003711
5924	0.04485666368
5925	0.04484809094
5926	0.04483842394
5927	0.04483152176
5928	0.0448304918
5929	0.04482474863
5930	0.0448157689
5931	0.04480485918
5932	0.04479866757
5933	0.04479198461
5934	0.04478321634
5935	0.04477601813
5936	0.04477185825
5937	0.04477156294
5938	0.0447665146
5939	0.04475909375
5940	0.04475425034
5941	0.04475114953
5942	0.04474247683
5943	0.04473419572
5944	0.0447272404
5945	0.04472482131
5946	0.04471552227
5947	0.04471467847
5948	0.04470786932
5949	0.04470555282
5950	0.04469796073
5951	0.0446930914
5952	0.04468805415
5953	0.04468306803
5954	0.04467494454
5955	0.04467328871
5956	0.04466927688
5957	0.04465758499
5958	0.04465481524
5959	0.04464779317
5960	0.04464548779
5961	0.04464127873
5962	0.04463473751
5963	0.0446328036
5964	0.04462970025
5965	0.04462074123
5966	0.04461299905
5967	0.04460468779
5968	0.04459992467
5969	0.04458933043
5970	0.04458541154
5971	0.04457367252
5972	0.04457342059
5973	0.04456569289
5974	0.04455626422
5975	0.04455209421
5976	0.0445459987
5977	0.044540577
5978	0.04453370921
5979	0.04452755568
5980	0.04452642683
5981	0.04451851324
5982	0.04451653349
5983	0.04451407752
5984	0.04450545214
5985	0.04450248235
5986	0.0444910957
5987	0.04448225613
5988	0.04447759007
5989	0.0444719793
5990	0.04446945938
5991	0.04446865817
5992	0.04446829535
5993	0.04446470501
5994	0.04445615403
5995	0.04445224681
5996	0.04444616091
5997	0.04443958014
5998	0.0444344086
5999	0.04442931472
